id,age,style,sex,rating,img,text,cos,score
24097,55,0,0,5.0,picasso/A photograph of a dreaming bus and a spanner in the style of Picasso148.png,A photograph of a dreaming bus and a spanner in the style of Picasso,0.7614149177872359,0.8807074588936179
33152,53,2,1,3.0,monet/A pencil art sketch of a sleeping watermelon and a kitchen in the style of Claude Monet260.png,A pencil art sketch of a sleeping watermelon and a kitchen in the style of Claude Monet,0.6690021788686065,0.612278867212081
38720,41,2,1,3.0,monet/An illustration of a repeating lamp and a lamp in the style of Claude Monet35.png,An illustration of a repeating lamp and a lamp in the style of Claude Monet,0.7154157185389602,0.6354856370472579
49633,38,0,0,4.0,picasso/A photograph of a watering flower and a computer in the style of Picasso320.png,A photograph of a watering flower and a computer in the style of Picasso,0.6807819986956214,0.7292798882366995
10322,28,0,1,5.0,picasso/A painting of a drinking watermelon and a screwdriver in the style of Picasso33.png,A painting of a drinking watermelon and a screwdriver in the style of Picasso,0.697287142939149,0.8486435714695745
133919,67,0,1,2.0,picasso/An illustration of a sleeping fish and a fish in the style of Picasso52.png,An illustration of a sleeping fish and a fish in the style of Picasso,0.6862961146432638,0.5098147239882985
41205,34,2,0,5.0,monet/An illustration of a surreal house and a fish in the style of Claude Monet259.png,An illustration of a surreal house and a fish in the style of Claude Monet,0.681614976666415,0.8408074883332075
42604,47,1,0,3.0,pop_art/An illustration of a spinning train and a watch in the style of Pop Art160.png,An illustration of a spinning train and a watch in the style of Pop Art,0.5934522358675932,0.5745038957115745
988,76,0,1,3.0,picasso/An illustration of a spinning lamp and a shrub in the style of Picasso177.png,An illustration of a spinning lamp and a shrub in the style of Picasso,0.7000103572259262,0.6277829563907409
1443,43,1,1,4.0,pop_art/A pencil art sketch of a eating dresser and a shrub in the style of Pop Art216.png,A pencil art sketch of a eating dresser and a shrub in the style of Pop Art,0.6790756427379849,0.7284267102578813
27062,28,1,1,4.0,pop_art/A photograph of a sleeping graveyard and a watch in the style of Pop Art223.png,A photograph of a sleeping graveyard and a watch in the style of Pop Art,0.6602412986169225,0.71900953819735
11076,52,0,1,3.0,picasso/An illustration of a spinning bedroom and a house in the style of Picasso192.png,An illustration of a spinning bedroom and a house in the style of Picasso,0.7323103887748419,0.6439329721651987
14522,15,1,1,3.5,pop_art/A painting of a repeating peacock and a table in the style of Pop Art263.png,A painting of a repeating peacock and a table in the style of Pop Art,0.7122996307256423,0.6894831486961543
36362,46,0,1,4.5,picasso/A pencil art sketch of a eating horse and a train in the style of Picasso23.png,A pencil art sketch of a eating horse and a train in the style of Picasso,0.7572945821507537,0.8230917355198213
69321,22,1,1,4.0,pop_art/A painting of a dreaming bloom and a table in the style of Pop Art26.png,A painting of a dreaming bloom and a table in the style of Pop Art,0.6785872603495176,0.7281825190636476
33676,33,1,0,4.5,pop_art/A painting of a loving monitor and a pickle in the style of Pop Art220.png,A painting of a loving monitor and a pickle in the style of Pop Art,0.681290640834925,0.7850897648619068
33954,28,0,0,4.0,picasso/An illustration of a drinking bus and a house in the style of Picasso120.png,An illustration of a drinking bus and a house in the style of Picasso,0.7114964595836165,0.744637118680697
4483,13,1,1,4.0,pop_art/A photograph of a loving dog and a kitchen in the style of Pop Art9.png,A photograph of a loving dog and a kitchen in the style of Pop Art,0.6735224470002165,0.7256501123889971
850,11,2,0,4.5,monet/A photograph of a psychedelic watermelon and a bedroom in the style of Claude Monet138.png,A photograph of a psychedelic watermelon and a bedroom in the style of Claude Monet,0.7343224257052987,0.8116056572970938
50271,37,2,1,3.5,monet/An illustration of a spinning monitor and a grass in the style of Claude Monet27.png,An illustration of a spinning monitor and a grass in the style of Claude Monet,0.7104599560369204,0.6885633113517935
742,11,2,1,4.5,monet/A pencil art sketch of a dreaming grass and a plant in the style of Claude Monet171.png,A pencil art sketch of a dreaming grass and a plant in the style of Claude Monet,0.7158941691031326,0.8023915289960107
17629,57,1,0,2.5,pop_art/A photograph of a drinking fish and a icon in the style of Pop Art50.png,A photograph of a drinking fish and a icon in the style of Pop Art,0.6924850052517495,0.568464724848097
41913,39,2,0,4.0,monet/A painting of a repeating bedroom and a watermelon in the style of Claude Monet164.png,A painting of a repeating bedroom and a watermelon in the style of Claude Monet,0.7230640823665415,0.7504209300721596
400,10,1,1,4.0,pop_art/A photograph of a dreaming watch and a bedroom in the style of Pop Art293.png,A photograph of a dreaming watch and a bedroom in the style of Pop Art,0.7016169106067375,0.7396973441922576
14677,39,2,0,2.0,monet/A photograph of a dreaming shrub and a figurine in the style of Claude Monet21.png,A photograph of a dreaming shrub and a figurine in the style of Claude Monet,0.7278304847344743,0.5305819090339038
42424,32,2,0,4.0,monet/An illustration of a drinking house and a door in the style of Claude Monet226.png,An illustration of a drinking house and a door in the style of Claude Monet,0.7287471023738299,0.7532624400758038
38225,67,0,0,3.0,picasso/An illustration of a dreaming monitor and a table in the style of Picasso188.png,An illustration of a dreaming monitor and a table in the style of Picasso,0.7040065348879906,0.6297810452217731
2661,66,1,0,1.0,pop_art/A pencil art sketch of a sleeping plant and a dresser in the style of Pop Art295.png,A pencil art sketch of a sleeping plant and a dresser in the style of Pop Art,0.6843039091277113,0.3977075101194112
41276,28,2,1,4.0,monet/An illustration of a spinning grass and a hotel in the style of Claude Monet175.png,An illustration of a spinning grass and a hotel in the style of Claude Monet,0.727644738732015,0.7527112582548963
33015,57,1,0,3.0,pop_art/A pencil art sketch of a surreal icon and a table in the style of Pop Art166.png,A pencil art sketch of a surreal icon and a table in the style of Pop Art,0.6918148991324496,0.6236852273440026
23479,77,2,1,5.0,monet/A painting of a drinking spanner and a bedroom in the style of Claude Monet94.png,A painting of a drinking spanner and a bedroom in the style of Claude Monet,0.7280481417023856,0.8640240708511928
28162,39,2,0,3.0,monet/A pencil art sketch of a repeating logo and a tree in the style of Claude Monet153.png,A pencil art sketch of a repeating logo and a tree in the style of Claude Monet,0.6715903665290198,0.6135729610422878
9283,63,1,1,3.0,pop_art/An illustration of a dreaming lamp and a monitor in the style of Pop Art234.png,An illustration of a dreaming lamp and a monitor in the style of Pop Art,0.7339484962868688,0.6447520259212122
20718,43,2,0,4.0,monet/A photograph of a loving watermelon and a door in the style of Claude Monet67.png,A photograph of a loving watermelon and a door in the style of Claude Monet,0.6707073486676222,0.7242425632226999
43041,29,2,0,4.0,monet/An illustration of a dreaming dog and a horse in the style of Claude Monet323.png,An illustration of a dreaming dog and a horse in the style of Claude Monet,0.6938633029571943,0.735820540367486
1648,60,2,1,4.0,monet/A pencil art sketch of a dreaming plant and a icon in the style of Claude Monet275.png,A pencil art sketch of a dreaming plant and a icon in the style of Claude Monet,0.7100795489105738,0.7439286633441757
42201,14,0,0,4.0,picasso/A pencil art sketch of a psychedelic watch and a spanner in the style of Picasso55.png,A pencil art sketch of a psychedelic watch and a spanner in the style of Picasso,0.655688019281254,0.7167328985295158
33516,22,2,1,4.0,monet/An illustration of a loving car and a statue in the style of Claude Monet309.png,An illustration of a loving car and a statue in the style of Claude Monet,0.6809501945238029,0.7293639861507903
15723,71,1,0,4.0,pop_art/An illustration of a watering watch and a grass in the style of Pop Art292.png,An illustration of a watering watch and a grass in the style of Pop Art,0.6501417674120351,0.7139597725949064
38809,53,2,0,4.0,monet/An illustration of a surreal fish and a watermelon in the style of Claude Monet218.png,An illustration of a surreal fish and a watermelon in the style of Claude Monet,0.7037797512827048,0.7407787645302413
125709,45,1,1,4.0,pop_art/A painting of a spinning dresser and a bedroom in the style of Pop Art97.png,A painting of a spinning dresser and a bedroom in the style of Pop Art,0.7307555340328844,0.754266655905331
69324,32,1,1,4.0,pop_art/A painting of a psychedelic house and a train in the style of Pop Art28.png,A painting of a psychedelic house and a train in the style of Pop Art,0.7470059143120079,0.7623918460448929
25536,25,2,0,1.0,monet/A painting of a loving table and a hotel in the style of Claude Monet113.png,A painting of a loving table and a hotel in the style of Claude Monet,0.692919693008956,0.4020154020600335
40476,65,2,0,4.5,monet/A pencil art sketch of a spinning computer and a bloom in the style of Claude Monet315.png,A pencil art sketch of a spinning computer and a bloom in the style of Claude Monet,0.6893376157284866,0.7891132523086877
11873,71,2,0,4.0,monet/A pencil art sketch of a loving figurine and a dog in the style of Claude Monet99.png,A pencil art sketch of a loving figurine and a dog in the style of Claude Monet,0.6836123837322803,0.730695080755029
10409,28,0,0,2.5,picasso/An illustration of a drinking icon and a car in the style of Picasso37.png,An illustration of a drinking icon and a car in the style of Picasso,0.6906186774082951,0.5675315609263698
19662,24,0,1,3.0,picasso/A painting of a watering watermelon and a statue in the style of Picasso27.png,A painting of a watering watermelon and a statue in the style of Picasso,0.6887158195663428,0.6221356875609492
8219,16,0,0,4.0,picasso/An illustration of a loving table and a house in the style of Picasso103.png,An illustration of a loving table and a house in the style of Picasso,0.6893209621000617,0.7335493699389197
1824,73,1,1,3.5,pop_art/A painting of a repeating peacock and a plant in the style of Pop Art49.png,A painting of a repeating peacock and a plant in the style of Pop Art,0.6893022866166059,0.6779844766416362
4244,63,2,0,3.0,monet/A painting of a repeating egg and a bedroom in the style of Claude Monet86.png,A painting of a repeating egg and a bedroom in the style of Claude Monet,0.6799489974005962,0.6177522764780758
9427,42,1,0,2.5,pop_art/A photograph of a spinning computer and a door in the style of Pop Art185.png,A photograph of a spinning computer and a door in the style of Pop Art,0.6040303488018541,0.5242373966231493
4133,23,1,1,4.0,pop_art/An illustration of a spinning tree and a plant in the style of Pop Art311.png,An illustration of a spinning tree and a plant in the style of Pop Art,0.5932045287781226,0.6854911532779502
18998,17,2,1,5.0,monet/A pencil art sketch of a spinning table and a egg in the style of Claude Monet46.png,A pencil art sketch of a spinning table and a egg in the style of Claude Monet,0.6707415711666782,0.8353707855833391
51391,18,2,0,4.0,monet/An illustration of a loving logo and a tree in the style of Claude Monet286.png,An illustration of a loving logo and a tree in the style of Claude Monet,0.7443142952441286,0.7610460365109531
46918,29,2,0,4.0,monet/A photograph of a dreaming bus and a table in the style of Claude Monet154.png,A photograph of a dreaming bus and a table in the style of Claude Monet,0.6816116894794717,0.7296947336286247
124645,49,2,1,5.0,monet/A pencil art sketch of a loving kitchen and a shrub in the style of Claude Monet66.png,A pencil art sketch of a loving kitchen and a shrub in the style of Claude Monet,0.6905914433541606,0.8452957216770802
10599,68,1,1,3.0,pop_art/A painting of a surreal icon and a graveyard in the style of Pop Art322.png,A painting of a surreal icon and a graveyard in the style of Pop Art,0.7115342239365641,0.6335448897460598
4917,29,0,0,3.5,picasso/An illustration of a dreaming flower and a bloom in the style of Picasso106.png,An illustration of a dreaming flower and a bloom in the style of Picasso,0.6130023200967463,0.6398344933817064
11975,11,1,1,3.0,pop_art/A pencil art sketch of a eating house and a kitchen in the style of Pop Art251.png,A pencil art sketch of a eating house and a kitchen in the style of Pop Art,0.6612833609297523,0.6084194582426539
140207,57,2,0,4.0,monet/An illustration of a surreal house and a tree in the style of Claude Monet76.png,An illustration of a surreal house and a tree in the style of Claude Monet,0.7444530429461901,0.7611154103619839
747,24,0,1,5.0,picasso/A painting of a drinking shrub and a watermelon in the style of Picasso71.png,A painting of a drinking shrub and a watermelon in the style of Picasso,0.7084701343330856,0.8542350671665428
25209,43,1,1,2.0,pop_art/A painting of a psychedelic statue and a train in the style of Pop Art134.png,A painting of a psychedelic statue and a train in the style of Pop Art,0.72247041233526,0.5279018728342967
2086,70,2,0,3.0,monet/A photograph of a psychedelic table and a dog in the style of Claude Monet105.png,A photograph of a psychedelic table and a dog in the style of Claude Monet,0.6995871112279534,0.6275713333917545
4781,42,0,1,3.0,picasso/An illustration of a sleeping flower and a fish in the style of Picasso77.png,An illustration of a sleeping flower and a fish in the style of Picasso,0.6515463809806507,0.6035509682681031
57745,26,0,0,3.5,picasso/A pencil art sketch of a surreal table and a train in the style of Picasso214.png,A pencil art sketch of a surreal table and a train in the style of Picasso,0.7295980232376192,0.6981323449521428
40823,47,2,1,5.0,monet/A pencil art sketch of a dreaming computer and a door in the style of Claude Monet249.png,A pencil art sketch of a dreaming computer and a door in the style of Claude Monet,0.7067924770687662,0.8533962385343832
50374,52,0,0,5.0,picasso/An illustration of a repeating flower and a lamp in the style of Picasso335.png,An illustration of a repeating flower and a lamp in the style of Picasso,0.7289067127317399,0.86445335636587
13581,71,2,1,3.0,monet/A photograph of a sleeping dog and a statue in the style of Claude Monet145.png,A photograph of a sleeping dog and a statue in the style of Claude Monet,0.7145995271216218,0.6350775413385887
32081,46,0,1,3.5,picasso/An illustration of a drinking screwdriver and a bloom in the style of Picasso294.png,An illustration of a drinking screwdriver and a bloom in the style of Picasso,0.6882735631654102,0.6774701149160384
11541,59,2,1,4.0,monet/A photograph of a repeating flower and a dog in the style of Claude Monet44.png,A photograph of a repeating flower and a dog in the style of Claude Monet,0.6921952006088704,0.734986489193324
48309,25,1,0,4.0,pop_art/A pencil art sketch of a watering statue and a horse in the style of Pop Art228.png,A pencil art sketch of a watering statue and a horse in the style of Pop Art,0.7038943931112628,0.7408360854445202
1941,16,0,1,5.0,picasso/A painting of a loving statue and a bus in the style of Picasso11.png,A painting of a loving statue and a bus in the style of Picasso,0.6900503412258816,0.8450251706129408
120694,31,0,0,3.0,picasso/An illustration of a drinking plant and a computer in the style of Picasso17.png,An illustration of a drinking plant and a computer in the style of Picasso,0.6727402279152326,0.6141478917353941
22201,24,0,0,2.0,picasso/A pencil art sketch of a loving horse and a dresser in the style of Picasso178.png,A pencil art sketch of a loving horse and a dresser in the style of Picasso,0.7275896671576971,0.5304615002455152
41090,53,1,0,3.5,pop_art/A painting of a surreal horse and a pickle in the style of Pop Art122.png,A painting of a surreal horse and a pickle in the style of Pop Art,0.7036850562999629,0.6851758614833148
25241,39,2,1,4.0,monet/An illustration of a surreal pickle and a flower in the style of Claude Monet271.png,An illustration of a surreal pickle and a flower in the style of Claude Monet,0.7137663775758969,0.7457720776768373
43417,26,0,0,1.0,picasso/A photograph of a sleeping door and a monitor in the style of Picasso149.png,A photograph of a sleeping door and a monitor in the style of Picasso,0.7193851134371421,0.4152481122741266
11548,74,2,0,4.5,monet/A photograph of a eating grass and a bedroom in the style of Claude Monet90.png,A photograph of a eating grass and a bedroom in the style of Claude Monet,0.7256762175817464,0.8072825532353176
15421,48,0,1,4.0,picasso/A painting of a surreal graveyard and a car in the style of Picasso133.png,A painting of a surreal graveyard and a car in the style of Picasso,0.729961297308108,0.7538695375429428
11970,39,2,1,1.0,monet/A pencil art sketch of a sleeping horse and a graveyard in the style of Claude Monet195.png,A pencil art sketch of a sleeping horse and a graveyard in the style of Claude Monet,0.7250385698164428,0.41807484046377696
28503,50,2,1,3.0,monet/A photograph of a drinking icon and a spanner in the style of Claude Monet13.png,A photograph of a drinking icon and a spanner in the style of Claude Monet,0.6200170584285926,0.5877863069920741
43752,24,2,1,4.0,monet/An illustration of a repeating fish and a bedroom in the style of Claude Monet78.png,An illustration of a repeating fish and a bedroom in the style of Claude Monet,0.6731620111933673,0.7254698944855724
25624,11,2,0,2.0,monet/A painting of a watering hotel and a plant in the style of Claude Monet23.png,A painting of a watering hotel and a plant in the style of Claude Monet,0.7413682232642013,0.5373507782987673
43739,17,1,1,3.0,pop_art/A pencil art sketch of a spinning train and a hotel in the style of Pop Art79.png,A pencil art sketch of a spinning train and a hotel in the style of Pop Art,0.7121991082133651,0.6338773318844604
11305,11,0,0,3.0,picasso/A photograph of a repeating train and a dresser in the style of Picasso241.png,A photograph of a repeating train and a dresser in the style of Picasso,0.6921477174069978,0.6238516364812767
197,14,0,1,3.0,picasso/A pencil art sketch of a repeating bus and a fish in the style of Picasso111.png,A pencil art sketch of a repeating bus and a fish in the style of Picasso,0.6834794358134971,0.6195174956845264
31005,64,2,1,4.0,monet/An illustration of a loving flower and a grass in the style of Claude Monet75.png,An illustration of a loving flower and a grass in the style of Claude Monet,0.6901370476962005,0.7339574127369891
61477,46,0,1,3.0,picasso/A painting of a surreal logo and a table in the style of Picasso336.png,A painting of a surreal logo and a table in the style of Picasso,0.728730277544015,0.6421429165497853
12767,47,1,0,5.0,pop_art/An illustration of a loving kitchen and a monitor in the style of Pop Art162.png,An illustration of a loving kitchen and a monitor in the style of Pop Art,0.7337306059287931,0.8668653029643966
11843,57,1,0,1.5,pop_art/A pencil art sketch of a drinking peacock and a fish in the style of Pop Art270.png,A pencil art sketch of a drinking peacock and a fish in the style of Pop Art,0.6146824985165361,0.41845236036937916
12780,65,2,1,3.5,monet/An illustration of a surreal graveyard and a hotel in the style of Claude Monet284.png,An illustration of a surreal graveyard and a hotel in the style of Claude Monet,0.7460874170589584,0.7063770418628125
848,20,0,0,5.0,picasso/A photograph of a sleeping computer and a car in the style of Picasso334.png,A photograph of a sleeping computer and a car in the style of Picasso,0.7091066991703702,0.8545533495851851
2003,51,2,1,4.0,monet/A photograph of a drinking lamp and a dresser in the style of Claude Monet172.png,A photograph of a drinking lamp and a dresser in the style of Claude Monet,0.6832685721872515,0.7305231749825145
64828,17,0,0,5.0,picasso/An illustration of a drinking peacock and a spanner in the style of Picasso165.png,An illustration of a drinking peacock and a spanner in the style of Picasso,0.6241029357181663,0.8120514678590831
17130,70,2,0,5.0,monet/An illustration of a loving statue and a flower in the style of Claude Monet3.png,An illustration of a loving statue and a flower in the style of Claude Monet,0.7196967140231807,0.8598483570115903
38884,29,0,1,4.0,picasso/An illustration of a watering statue and a pickle in the style of Picasso316.png,An illustration of a watering statue and a pickle in the style of Picasso,0.6888924033952214,0.7333350905864995
45212,36,0,1,1.5,picasso/An illustration of a dreaming shrub and a icon in the style of Picasso250.png,An illustration of a dreaming shrub and a icon in the style of Picasso,0.6947190201710469,0.45847062119663456
19086,53,0,1,4.0,picasso/A pencil art sketch of a eating watermelon and a grass in the style of Picasso270.png,A pencil art sketch of a eating watermelon and a grass in the style of Picasso,0.7366753036775348,0.7572265407276562
22617,48,0,0,3.5,picasso/An illustration of a repeating egg and a lamp in the style of Picasso312.png,An illustration of a repeating egg and a lamp in the style of Picasso,0.7018337143622834,0.6842501905144749
72847,18,1,0,4.0,pop_art/A pencil art sketch of a surreal horse and a egg in the style of Pop Art276.png,A pencil art sketch of a surreal horse and a egg in the style of Pop Art,0.7061744716010737,0.7419761246894256
43143,42,0,0,3.5,picasso/An illustration of a sleeping lamp and a flower in the style of Picasso125.png,An illustration of a sleeping lamp and a flower in the style of Picasso,0.7053254439116868,0.6859960552891766
12239,53,0,0,2.0,picasso/A photograph of a spinning icon and a spanner in the style of Picasso289.png,A photograph of a spinning icon and a spanner in the style of Picasso,0.683111843701434,0.5082225885173837
26475,62,1,0,2.5,pop_art/A painting of a dreaming egg and a bus in the style of Pop Art6.png,A painting of a dreaming egg and a bus in the style of Pop Art,0.6753536060805063,0.5598990252624754
4193,45,2,0,4.0,monet/A painting of a dreaming egg and a car in the style of Claude Monet134.png,A painting of a dreaming egg and a car in the style of Claude Monet,0.6830517643870325,0.7304147710824052
310431,32,1,0,4.0,pop_art/An illustration of a psychedelic kitchen and a door in the style of Pop Art155.png,An illustration of a psychedelic kitchen and a door in the style of Pop Art,0.7202995279491472,0.7490386528634625
53229,49,1,1,4.0,pop_art/An illustration of a surreal house and a fish in the style of Pop Art118.png,An illustration of a surreal house and a fish in the style of Pop Art,0.6231771811601946,0.7004774794689861
28290,50,0,0,5.0,picasso/A painting of a psychedelic shrub and a tree in the style of Picasso97.png,A painting of a psychedelic shrub and a tree in the style of Picasso,0.7559411011035331,0.8779705505517665
109472,75,1,1,4.5,pop_art/An illustration of a surreal tree and a bedroom in the style of Pop Art247.png,An illustration of a surreal tree and a bedroom in the style of Pop Art,0.7305436367545062,0.8097162628216975
42780,32,2,1,3.5,monet/An illustration of a drinking house and a bus in the style of Claude Monet6.png,An illustration of a drinking house and a bus in the style of Claude Monet,0.696451977789679,0.6815593222281728
22386,66,2,1,3.0,monet/A pencil art sketch of a eating computer and a icon in the style of Claude Monet295.png,A pencil art sketch of a eating computer and a icon in the style of Claude Monet,0.6845043763101654,0.6200299659328605
436,69,0,0,5.0,picasso/A pencil art sketch of a spinning screwdriver and a horse in the style of Picasso252.png,A pencil art sketch of a spinning screwdriver and a horse in the style of Picasso,0.6698553201801365,0.8349276600900682
26941,74,2,1,4.0,monet/A painting of a loving monitor and a train in the style of Claude Monet231.png,A painting of a loving monitor and a train in the style of Claude Monet,0.7307699030342784,0.7542738404060281
28410,39,2,0,3.5,monet/A painting of a loving horse and a computer in the style of Claude Monet82.png,A painting of a loving horse and a computer in the style of Claude Monet,0.7365608723412721,0.7016137695039693
124606,65,1,1,0.5,pop_art/A painting of a dreaming statue and a plant in the style of Pop Art320.png,A painting of a dreaming statue and a plant in the style of Pop Art,0.721824694492661,0.3609123472463305
11704,48,1,1,1.0,pop_art/A pencil art sketch of a drinking spanner and a icon in the style of Pop Art307.png,A pencil art sketch of a drinking spanner and a icon in the style of Pop Art,0.7075959399425799,0.40935352552684545
30970,17,1,1,4.0,pop_art/A photograph of a loving icon and a watermelon in the style of Pop Art262.png,A photograph of a loving icon and a watermelon in the style of Pop Art,0.719892164209619,0.7488349709936983
41951,72,1,0,3.5,pop_art/A pencil art sketch of a surreal tree and a dresser in the style of Pop Art329.png,A pencil art sketch of a surreal tree and a dresser in the style of Pop Art,0.7102006267954807,0.6884336467310737
14464,25,2,1,3.0,monet/An illustration of a eating door and a graveyard in the style of Claude Monet312.png,An illustration of a eating door and a graveyard in the style of Claude Monet,0.7281245799387855,0.6418400677471705
2440,17,0,1,1.5,picasso/A painting of a repeating screwdriver and a spanner in the style of Picasso186.png,A painting of a repeating screwdriver and a spanner in the style of Picasso,0.6707288888427785,0.44647555553250035
7294,42,0,1,2.0,picasso/A painting of a watering spanner and a figurine in the style of Picasso238.png,A painting of a watering spanner and a figurine in the style of Picasso,0.7000036361539506,0.5166684847436419
11821,16,2,1,4.0,monet/An illustration of a drinking lamp and a kitchen in the style of Claude Monet146.png,An illustration of a drinking lamp and a kitchen in the style of Claude Monet,0.6873969647728975,0.7325873712753376
28123,46,0,1,4.0,picasso/A painting of a watering train and a grass in the style of Picasso189.png,A painting of a watering train and a grass in the style of Picasso,0.7104989658673833,0.7441383718225805
36648,62,0,0,5.0,picasso/A photograph of a spinning hotel and a watermelon in the style of Picasso172.png,A photograph of a spinning hotel and a watermelon in the style of Picasso,0.7482399916954295,0.8741199958477148
10772,16,1,0,4.0,pop_art/A pencil art sketch of a loving egg and a kitchen in the style of Pop Art94.png,A pencil art sketch of a loving egg and a kitchen in the style of Pop Art,0.7337045855015382,0.755741181639658
31581,45,2,0,3.0,monet/A photograph of a eating kitchen and a bloom in the style of Claude Monet193.png,A photograph of a eating kitchen and a bloom in the style of Claude Monet,0.7118089572175578,0.6336822563865567
2817,34,1,0,3.5,pop_art/A painting of a repeating kitchen and a graveyard in the style of Pop Art224.png,A painting of a repeating kitchen and a graveyard in the style of Pop Art,0.6635919475971253,0.6651293071318959
45565,15,0,1,2.0,picasso/A photograph of a repeating bus and a statue in the style of Picasso206.png,A photograph of a repeating bus and a statue in the style of Picasso,0.7117516179747868,0.5225424756540601
1433,68,0,1,3.0,picasso/A pencil art sketch of a dreaming tree and a watch in the style of Picasso169.png,A pencil art sketch of a dreaming tree and a watch in the style of Picasso,0.756062687891006,0.6558091217232808
20162,58,0,1,4.0,picasso/A painting of a sleeping graveyard and a horse in the style of Picasso126.png,A painting of a sleeping graveyard and a horse in the style of Picasso,0.6860409243152052,0.7319093510464915
39282,44,0,1,5.0,picasso/A painting of a sleeping screwdriver and a graveyard in the style of Picasso295.png,A painting of a sleeping screwdriver and a graveyard in the style of Picasso,0.7167070664139085,0.8583535332069543
16874,19,0,0,2.5,picasso/An illustration of a loving spanner and a watch in the style of Picasso35.png,An illustration of a loving spanner and a watch in the style of Picasso,0.7257421578058972,0.5850933011251709
13794,41,1,0,3.0,pop_art/An illustration of a spinning graveyard and a icon in the style of Pop Art71.png,An illustration of a spinning graveyard and a icon in the style of Pop Art,0.6959019227812887,0.6257287391684221
26957,36,1,0,4.5,pop_art/An illustration of a drinking house and a house in the style of Pop Art181.png,An illustration of a drinking house and a house in the style of Pop Art,0.7192598856823095,0.8040743872855991
11667,34,2,1,4.0,monet/A pencil art sketch of a spinning dog and a fish in the style of Claude Monet224.png,A pencil art sketch of a spinning dog and a fish in the style of Claude Monet,0.6802884857375192,0.7290331317576484
37410,25,0,1,5.0,picasso/A pencil art sketch of a loving pickle and a bedroom in the style of Picasso230.png,A pencil art sketch of a loving pickle and a bedroom in the style of Picasso,0.7264615562079872,0.8632307781039936
42448,58,0,1,2.0,picasso/A photograph of a loving pickle and a egg in the style of Picasso277.png,A photograph of a loving pickle and a egg in the style of Picasso,0.7154119337483978,0.5243726335408656
150,75,1,1,0.5,pop_art/A pencil art sketch of a watering car and a bloom in the style of Pop Art150.png,A pencil art sketch of a watering car and a bloom in the style of Pop Art,0.6317385762069436,0.3158692881034718
95514,44,1,1,4.5,pop_art/An illustration of a drinking flower and a icon in the style of Pop Art197.png,An illustration of a drinking flower and a icon in the style of Pop Art,0.7256172102849635,0.8072530495869261
42632,36,1,0,4.0,pop_art/A photograph of a sleeping house and a dog in the style of Pop Art106.png,A photograph of a sleeping house and a dog in the style of Pop Art,0.703399130750119,0.7405884542639483
17057,23,2,1,4.0,monet/A painting of a watering car and a monitor in the style of Claude Monet57.png,A painting of a watering car and a monitor in the style of Claude Monet,0.6978074252927307,0.7377926015352542
31947,28,2,1,4.0,monet/An illustration of a watering kitchen and a table in the style of Claude Monet116.png,An illustration of a watering kitchen and a table in the style of Claude Monet,0.7241550999284543,0.750966438853116
10468,60,2,1,4.0,monet/An illustration of a eating statue and a kitchen in the style of Claude Monet126.png,An illustration of a eating statue and a kitchen in the style of Claude Monet,0.7048860235516965,0.7413319006647371
210938,77,2,1,4.5,monet/A photograph of a psychedelic fish and a statue in the style of Claude Monet210.png,A photograph of a psychedelic fish and a statue in the style of Claude Monet,0.6952790212696693,0.7920839550792791
35031,71,2,0,3.0,monet/A painting of a dreaming train and a screwdriver in the style of Claude Monet155.png,A painting of a dreaming train and a screwdriver in the style of Claude Monet,0.7205036947285649,0.6380296251420603
1788,29,0,0,4.0,picasso/A photograph of a surreal icon and a dresser in the style of Picasso105.png,A photograph of a surreal icon and a dresser in the style of Picasso,0.7136508326053317,0.7457143051915547
19383,36,0,1,4.0,picasso/A photograph of a sleeping dog and a peacock in the style of Picasso175.png,A photograph of a sleeping dog and a peacock in the style of Picasso,0.6806942427625738,0.7292360102701758
25389,55,0,1,3.5,picasso/An illustration of a repeating dog and a door in the style of Picasso234.png,An illustration of a repeating dog and a door in the style of Picasso,0.7374220385129934,0.7020443525898299
10652,40,2,1,4.5,monet/A pencil art sketch of a repeating figurine and a shrub in the style of Claude Monet122.png,A pencil art sketch of a repeating figurine and a shrub in the style of Claude Monet,0.6578607094174193,0.7733747991531541
10925,23,1,1,3.5,pop_art/A pencil art sketch of a eating dresser and a icon in the style of Pop Art15.png,A pencil art sketch of a eating dresser and a icon in the style of Pop Art,0.6690667385318256,0.6678667025992461
19236,38,2,1,3.5,monet/A photograph of a sleeping horse and a house in the style of Claude Monet1.png,A photograph of a sleeping horse and a house in the style of Claude Monet,0.7474676260735384,0.7070671463701025
16081,54,1,1,2.0,pop_art/An illustration of a drinking figurine and a lamp in the style of Pop Art323.png,An illustration of a drinking figurine and a lamp in the style of Pop Art,0.6600041618160645,0.4966687475746989
147,51,1,0,1.5,pop_art/A painting of a sleeping logo and a lamp in the style of Pop Art255.png,A painting of a sleeping logo and a lamp in the style of Pop Art,0.6648746152145018,0.443548418718362
24099,59,1,1,3.0,pop_art/A pencil art sketch of a repeating kitchen and a screwdriver in the style of Pop Art198.png,A pencil art sketch of a repeating kitchen and a screwdriver in the style of Pop Art,0.7136689124036674,0.6346122339796114
